2.750000,3.110000,1.000000,2,0
1.780000,4.320000,2.000000,2,1
3.390000,3.030000,1.000000,1,1
1.460000,3.270000,2.000000,2,1
4.880000,1.480000,1.000000,1,1
0.830000,6.540000,2.000000,2,1
3.170000,2.900000,1.000000,1,1
1.030000,4.750000,2.000000,2,1
4.310000,1.140000,1.000000,1,1
-1.000000,6.000000,2.000000,2,1
4.430000,1.150000,1.000000,1,1
0.770000,3.810000,2.000000,2,1
2.510000,-0.030000,1.000000,1,1
1.510000,3.780000,2.000000,2,1
3.390000,1.680000,1.000000,1,1
0.700000,1.970000,2.000000,2,1
4.400000,1.350000,1.000000,1,1
3.280000,6.070000,2.000000,1,0
3.910000,1.850000,1.000000,1,1
2.740000,4.780000,2.000000,2,1
3.480000,0.130000,1.000000,1,1
2.790000,2.110000,2.000000,1,0
5.930000,1.910000,1.000000,1,1
2.950000,3.920000,2.000000,2,1
3.420000,2.220000,1.000000,1,1
2.280000,2.740000,2.000000,2,1
4.560000,1.540000,1.000000,1,1
1.340000,4.650000,2.000000,2,1
3.970000,-1.230000,1.000000,1,1
0.500000,5.630000,2.000000,2,1
5.180000,1.990000,1.000000,1,1
3.390000,3.010000,2.000000,1,0
2.970000,1.130000,1.000000,1,1
2.850000,3.770000,2.000000,2,1
3.250000,0.960000,1.000000,1,1
0.020000,2.710000,2.000000,2,1
4.080000,1.380000,1.000000,1,1
1.020000,4.710000,2.000000,2,1
5.430000,1.230000,1.000000,1,1
2.280000,3.860000,2.000000,2,1
4.300000,3.110000,1.000000,1,1
2.880000,5.030000,2.000000,2,1
4.480000,3.210000,1.000000,1,1
1.540000,6.120000,2.000000,2,1
2.310000,2.860000,1.000000,1,1
3.770000,3.260000,2.000000,1,0
2.210000,3.510000,1.000000,2,0
1.920000,2.760000,2.000000,2,1
3.580000,3.330000,1.000000,1,1
1.720000,4.130000,2.000000,2,1
4.020000,2.670000,1.000000,1,1
2.210000,4.710000,2.000000,2,1
6.520000,2.280000,1.000000,1,1
2.470000,6.230000,2.000000,2,1
4.280000,1.020000,1.000000,1,1
0.090000,4.820000,2.000000,2,1
3.090000,0.960000,1.000000,1,1
0.880000,4.270000,2.000000,2,1
4.230000,1.870000,1.000000,1,1
2.620000,2.960000,2.000000,1,0
3.980000,1.820000,1.000000,1,1
