1.2014,2.7064,0.29586,1.5131,2
1.2875,-0.089531,0.65275,0.064421,1
0.73627,3.2346,-1.0822,2.3845,2
2.7538,3.0662,0.18258,-0.92563,2
4.0018,4.1001,-0.16098,-0.33528,2
0.85801,0.0008052,-0.089181,-1.7554,1
-1.4691,-1.5182,1.9949,0.62941,1
0.68256,2.4067,1.4518,0.055766,1
-0.39231,2.8184,-0.36731,-0.8642,2
2.527,1.8886,-0.90469,1.7362,2
1.5775,3.0557,-0.98792,-0.55823,2
1.5752,1.6269,0.74766,1.2186,2
1.4935,-0.54125,0.79888,0.17435,1
1.9245,1.4068,1.4851,-0.53561,2
-0.0025835,0.31087,-0.3189,-0.096119,1
1.2461,2.3538,-0.29089,0.42622,2
0.58289,2.887,-0.22365,-0.66884,2
-0.085639,0.74151,0.2061,1.3233,1
1.3974,1.7074,1.7196,0.22298,2
-0.74091,-0.55199,-0.20501,-0.37653,1
1.3548,3.0932,-0.38392,1.0327,2
-1.4466,-1.1714,1.6388,0.83629,1
-1.1859,0.049309,1.4424,-0.11725,1
0.50062,-0.93517,0.35118,-0.18676,1
1.5265,1.0737,-0.42037,-0.61042,1
1.0319,3.1777,-0.68124,1.7906,2
-1.3582,1.3383,-0.027482,-0.30078,1
1.7454,1.258,-0.57072,0.079313,1
0.14758,1.695,-0.62187,1.398,2
0.47263,1.911,-0.90215,1.8774,2
0.19454,1.3345,-0.15601,-0.6369,1
1.9751,-1.0763,-1.6194,-0.16379,1
2.3083,1.2201,0.61916,-1.1544,2
2.0677,2.6526,1.2853,1.7369,2
1.0392,1.0082,0.028048,-0.13098,1
-0.070878,-0.44196,-0.044162,-1.767,1
-0.30689,2.0371,0.51583,0.42695,2
2.6262,2.7324,0.55584,1.9245,2
0.1191,0.41107,-2.2471,-3.3693,1
0.95983,1.6195,-1.5639,2.2114,2
-0.84741,-0.73158,1.2988,-0.27522,1
1.3424,2.0302,0.40058,2.4085,2
1.4379,2.609,0.47077,0.10711,2
0.86954,1.9584,0.25374,1.53,2
-0.75405,2.2063,-0.24118,0.41473,2
-0.30636,0.81135,2.1623,-0.22106,1
1.4218,3.496,-1.5231,1.0828,2
2.1883,2.878,1.7635,0.32535,2
